Name,ID,Deck 1,Deck 2,Deck 3
X-Bahamut89,408330152,https://shadowverse-portal.com/deck/3.8.6clwI.6clwI.6clwI.6gYLw.gFwIw.gFwIw.6clwS.6clwS.6clwS.6ga3I.6ga3I.6ga3I.6oCLI.6oCLI.6oCLI.6gcVs.6gcVs.6gcVs.6kQei.6kQei.6kQei.6oAdw.6oAdw.6oAdw.6cqoo.6cqoo.6cqoo.60dFA.6cp5Q.6cp5Q.6cp5Q.6oHDy.6oHDy.6oHDy.6dZwQ.6dZwQ.6dZwQ.6hNKY.6hNKY.6hNKY?lang=en,https://shadowverse-portal.com/deck/3.7.6nnUY.6nnUY.6nnUY.6YXPo.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6l6b2.6l6b2.6l6b2.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.60COa.60COa.60COa.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS.6k2E2.6k2E2.6k2E2?lang=en,https://shadowverse-portal.com/deck/3.6.6YBRY.6YBRY.6YBRY.6jfpi.6jfpi.6jfpi.6nP4M.6nP4M.6nP4M.6nTyi.6nTyi.6nTyi.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6jiFo.6c3zy.6c3zy.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY.6hISC.6hISC.6hISC.6hKuS.6hKuS.6hKuS?lang=en
HSK BlueLily,371616883,https://shadowverse-portal.com/deck/3.6.6YBRY.6YBRY.6YBRY.6hISM.6hISM.6hISM.6l6b2.6l6b2.6l6b2.6jiFy.6jiFy.6jiFy.6nP42.6nP42.6nP42.6nPow.6nPow.6nPow.6jaxM.6jaxM.6jaxM.6jbfw.6jgYQ.6jgYQ.6jgYQ.6nRWS.6nRWS.6nRWS.6jdNS.6jdNS.6jdNS.6jiG6.6jiG6.6jiG6.6hNKY.6hNKY.6hNKY.6hPmo.6hPmo.6hPmo?lang=en,https://shadowverse-portal.com/deck/3.7.6nnUY.6nnUY.6nnUY.6YXPo.6YXPo.6YXPo.6nssI.6nssI.6nssI.6cNVo.6cNVo.6cNVo.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.60COa.60COa.60COa.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6nsN2.6nsN2.6nsN2.6dZwQ.6dZwQ.6YeFI.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS.6k2E2.6k2E2?lang=en,https://shadowverse-portal.com/deck/3.2.6ltQ2.6ltQ2.6ltQ2.6lz1Q.6lz1Q.6lz1Q.6eK0Y.6eK0Y.6eK0Y.6i3H2.6ltQC.6ltQC.6ltQC.6lvsS.6lvsS.6lvsS.6i6SA.6i6SA.gHUPA.6aYJo.6aYJo.6aYJo.6eMSy.6eMSy.6eMSy.6aVti.6aVti.6aVti.6l-ky.6l-ky.6l-ky.6WiTQ.6WiTQ.6WiTQ.6l-ko.6l-ko.6l-ko.6WkAy.6WkAy.6WkAy?lang=en
HSKBravehood,190440447,https://shadowverse-portal.com/deck/3.6.6YBRY.6YBRY.6YBRY.6Y8W2.6Y8W2.6Y8W2.6jfpi.6jfpi.6jfpi.6nTyi.6nTyi.6nTyi.5_pzw.6nPow.6nPow.6nPow.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6jiFo.6jiFo.6jiFo.6c3zy.6c3zy.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY?lang=en,https://shadowverse-portal.com/deck/3.7.6nnUY.6nnUY.6nnUY.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6l6b2.6l6b2.6j_ny.6j_ny.6j_ny.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6cSOS.6k4gS.6k4gS.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS.6hNKY.6hNKY.6hNKY?lang=en,https://shadowverse-portal.com/deck/3.3.5-gkQ.5-gkQ.5-gkQ.6hISM.6hISM.6hISM.5-gka.5-gka.5-gka.6eeHQ.6eeHQ.6eeHQ.gHqNa.gHqNa.6X6bc.6X6bc.6iZ0S.6iZ0S.6iZ0S.6awkc.6awkc.6awkc.62Uta.62Uta.62Uta.6hNKY.6hNKY.6hNKY.6mFqi.6mFqi.6mFqi.5-glM.5-glM.5-glM.6edYi.6edYi.6edYi.6iWaC.6iWaC.6iWaC?lang=en
DanDer,653143361,https://shadowverse-portal.com/deck/3.6.6hISM.6hISM.6hISM.6l6b2.6l6b2.6l6b2.6jdNI.6jdNI.6jdNI.6jiFy.6jiFy.6jiFy.6nP42.6nP42.6nP42.5_pzw.6nPow.6nPow.6nPow.6jaxM.6jaxM.6jaxM.6jbfw.6jgYQ.6jgYQ.6jgYQ.6nRWS.6nRWS.6nRWS.6jdNS.6jdNS.6jdNS.6jiG6.6jiG6.6jiG6.6hNKY.6hNKY.6hNKY.6hPmo.6hPmo?lang=en,https://shadowverse-portal.com/deck/3.3.5-gkQ.5-gkQ.5-gkQ.6mFqY.6mFqY.6mFqY.5-gka.5-gka.5-gka.6eeHQ.6eeHQ.6eeHQ.6eiR2.6eiR2.6eiR2.6X6bc.6iZ0S.6iZ0S.6iZ0S.6awkc.6awkc.6awkc.6W__a.6W__a.6W__a.6mFqi.6mFqi.6mFqi.5-glM.5-glM.5-glM.6edYi.6edYi.6edYi.6iWaC.6iWaC.6iWaC.6hNKY.6hNKY.6hNKY?lang=en,https://shadowverse-portal.com/deck/3.8.6gYLw.6gYLw.6gYLw.6l6b2.6l6b2.6l6b2.6clwS.6clwS.6clwS.6ga3I.6ga3I.6ga3I.6oCLI.6oCLI.6oCLI.6ckCw.6ckCw.6ckCw.6gcVs.6gcVs.6gcVs.6kQei.6kQei.6kQei.6oAdw.6oAdw.6oAdw.6coMY.6cqoo.6cqoo.6cqoo.6oHDy.6hNKY.6hNKY.6hNKY.6Z0fy.6Z0fy.6clwI.6clwI.6Z0fy?lang=en
SïYes,859459132,https://shadowverse-portal.com/deck/3.1.6hgss.6hgss.6hgss.6lXRo.6lXRo.6lXRo.6hoBS.6hoBS.6hoBS.6lZuC.6lZuC.6lZuC.5zvvQ.5zvvQ.5zvvQ.6a9vc.6a9vc.6a9vc.6hgsi.6hgsi.6hgsi.6lU_s.6lU_s.6lU_s.6ld3A.6ld3A.6ld3A.6hjIo.6hjIo.6hjIo.6hoBI.6hoBI.6lcKI.6lcKI.6l6b2.6l6b2.6l6b2.6hNKY.6hNKY.6hNKY?lang=en,https://shadowverse-portal.com/deck/3.8.6clwI.6clwI.6clwI.6gYLw.6gYLw.6gYLw.6clwS.6clwS.6clwS.6ga3I.6ga3I.6ga3I.6ckCw.6ckCw.6ckCw.6gcVs.6gcVs.6gcVs.6kQei.6kQei.6kQei.6coMY.6cqoo.6cqoo.6cqoo.6cp5Q.6cp5Q.6cp5Q.6hNKY.6hNKY.6kLm2.6kLm2.6kLm2.6oHDy.6oHDy.6oHDy.6oCLI.6oCLI.6oCLI.6hNKY?lang=en,https://shadowverse-portal.com/deck/3.6.6fpzA.6hISM.6hISM.6hISM.6l6b2.6l6b2.6l6b2.6jdNI.6jdNI.6jdNI.6jiFy.6jiFy.6jiFy.6nP42.6nP42.6nP42.gIzcw.gIzcw.gIzcw.6jaxM.6jaxM.6jaxM.6jgYQ.6jgYQ.6jgYQ.6nRWS.6nRWS.6nRWS.6jdNS.6jdNS.6jdNS.6jiG6.6jiG6.6jiG6.6hNKY.6hNKY.6hNKY.6hPmo.6hPmo.6hPmo?lang=en
ShadowVice,850017101,https://shadowverse-portal.com/deck/3.7.6nnUY.6nnUY.6nnUY.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6k4gS.6k4gS.6k4gS.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS.6j_ny.6j_ny.6j_ny.6hNKY.6hNKY.6hNKY.6nnUi?lang=ja,https://shadowverse-portal.com/deck/3.6.6jdNI.6jdNI.6jdNI.6jfpi.6jfpi.6nRWI.6nRWI.6nRWI.6nTyi.6nTyi.6nTyi.5_pzw.5_pzw.6nPow.6nPow.6nPow.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6jiFo.6jiFo.6jiFo.6c3zy.6c3zy.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY?lang=ja,https://shadowverse-portal.com/deck/3.3.5-gkQ.5-gkQ.5-gkQ.6iZ0c.6iZ0c.6iZ0c.5-gka.5-gka.5-gka.5-gkk.5-gkk.5-gkk.5-gku.6eiR2.6eiR2.6eiR2.6iUNQ.6iZ0S.6iZ0S.6W__a.6W__a.6W__a.6asag.6asag.6asag.6awkS.6hNKY.6hNKY.6hNKY.5-glM.5-glM.5-glM.6edYi.6edYi.6edYi.6iWaC.6iWaC.6iWaC.6iZ0S.6ej9w?lang=ja
Fen,202387335,https://shadowverse-portal.com/deck/3.7.6nnUY.6nnUY.6nnUY.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6cNVo.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.6cL3s.6cL3s.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6lCCQ.6cSOS.6cSOS.6k4gS.6k4gS.6k4gS.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6YeFI.6gGXS.6gGXS.6k2E2.6k2E2.6k2E2?lang=en,https://shadowverse-portal.com/deck/3.6.6hISM.6hISM.6hISM.6l6b2.6l6b2.6l6b2.6jdNI.6jdNI.6jdNI.6jiFy.6jiFy.6jiFy.6nP42.6nP42.6nP42.6nPow.6nPow.6jaxM.6jaxM.6jaxM.6jgYQ.6jgYQ.6jgYQ.6jdcw.6jdcw.6nRWS.6nRWS.6nRWS.6jdNS.6jdNS.6jdNS.6jiG6.6jiG6.6jiG6.6hNKY.6hNKY.6hNKY.6hPmo.6hPmo.6hPmo?lang=en,https://shadowverse-portal.com/deck/3.3.6HkyA.6apfA.6apfA.6apfA.6mG4A.6mG4A.6edYY.6W__Q.6W__Q.6W__Q.6eeHQ.6eeHQ.6eeHQ.6ektI.6ektI.6ektI.6iZ0I.6iZ0I.6iZ0I.6mIGo.6mIGo.6mIGo.6egjg.6egjg.6egjg.6X49C.6X49C.6X49C.6X6bc.6X6bc.6X6bc.6awkc.6awkc.6awkc.6mN9S.6mN9S.6mN9S.6iWaC.6iWaC.6iWaC?lang=en
Fanix,521763274,https://shadowverse-portal.com/deck/1.3.5-gkQ.5-gkQ.5-gkQ.6hISM.6hISM.6hISM.6iZ0c.6iZ0c.6iZ0c.5-gka.5-gka.5-gka.5-gku.gHqNa.6eiR2.6eiR2.6eiR2.6iZ0S.6iZ0S.6iZ0S.6W__a.6W__a.6W__a.6asag.6asag.6asag.6awkS.6ej9w.6mFqi.6mFqi.6mFqi.5-glM.5-glM.5-glM.6edYi.6edYi.6edYi.6iWaC.6iWaC.6iWaC?lang=en#_=_,https://shadowverse-portal.com/deck/1.8.6cmfA.6cmfA.6cmfA.6kOCI.6kOCI.6kOCI.gJpKQ.gJpKQ.gJpKQ.6l6b2.6l6b2.6l6b2.60a4-.60a4-.60a4-.6kLmM.6kLmM.6kLmM.6o9v2.6o9v2.6o9v2.6gcVs.6gcVs.6gcVs.6oAdw.6oAdw.6oAdw.6oCLS.6oCLS.6oCLS.6gaoA.6gaoA.6gaoA.6gexo.6gexo.6kOCS.6kOCS.6kOCS.6kT4y.6kT4y?lang=en,https://shadowverse-portal.com/deck/1.6.6YBRY.6YBRY.6YBRY.6jdNI.6jdNI.6jdNI.6jfpi.6jfpi.6jfpi.6nTyi.6nTyi.6nTyi.5_pzw.5_pzw.6nPow.6nPow.6nPow.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6fpES.6fpES.6c3zy.6c3zy.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY?lang=en
kuro4035,780859917,https://shadowverse-portal.com/deck/3.7.6nnUY.6nnUY.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6l6b2.6l6b2.6l6b2.6j_ny.6j_ny.6j_ny.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6cSOS.6k2EC.6k2EC.6k4gS.6k4gS.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS?lang=en,https://shadowverse-portal.com/deck/3.6.6YBRY.6YBRY.6jfpi.6jfpi.6jfpi.6nRWI.6nRWI.6nRWI.6nTyi.6nTyi.6nTyi.5_pzw.5_pzw.5_pzw.6nPow.6nPow.6nPow.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6fpES.6fpES.6jiFo.6jiFo.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY?lang=en,https://shadowverse-portal.com/deck/3.2.5-Hb2.5-Hb2.5-Hb2.6WfIS.6aVtY.6aVtY.6aVtY.6ltQ2.6ltQ2.6lz1Q.6lz1Q.6lz1Q.6aQ_M.6aQ_M.6aQ_M.6ltQC.6lvsS.6lvsS.6lvsS.6aRjw.gHUPA.gHUPA.6aYJo.6aYJo.6eMSy.6eMSy.6eMSy.6iAbo.6iAbo.6iAbo.6aVti.6aVti.6aVti.6l-ky.6l-ky.6l-ko.6l-ko.6WkAy.6WkAy.6WkAy?lang=en
Putyu,910091370,https://shadowverse-portal.com/deck/3.1.6lZu2.6lZu2.6lZu2.gH3YQ.gH3YQ.gH3YQ.6lZuC.6lZuC.6lZuC.5zvvQ.5zvvQ.5zvvQ.6a9vc.6hllC.6hllC.6hllC.6d-2I.6d-2I.6hoBI.6hoBI.6hISC.6hISC.6hISC.6a33o.6a33o.6a33o.6hKuS.6hKuS.6hKuS.6hNKi.6lCCQ.6lCCQ.6lCCQ.6hPmy.6hPmy.6lDvo.6lDvo.6lDvo.6lDvy.6lDvy?lang=en,https://shadowverse-portal.com/deck/3.3.6lCCQ.6lCCQ.6lCCQ.5-gkQ.5-gkQ.5-gkQ.6iZ0c.6iZ0c.5-gka.5-gka.5-gka.gHqNa.gHqNa.gHqNa.6eiR2.6eiR2.6eiR2.6iUNQ.6iUNQ.6iUNQ.6iZ0S.6iZ0S.gHqNQ.gHqNQ.gHqNQ.6X6bI.6asag.6asag.6asag.6awkS.6ej9w.5-glM.5-glM.5-glM.6edYi.6edYi.6edYi.5-iRo.6iWaC.6awkI?lang=en,https://shadowverse-portal.com/deck/3.6.6YBRY.6YBRY.6YBRY.6jfpi.6jfpi.6nRWI.6nRWI.6nRWI.6nTyi.6nTyi.6nTyi.5_pzw.5_pzw.5_pzw.6nPow.6nPow.6nPow.6nWOy.6nWOy.6fsPQ.6fsPQ.6jgYQ.6jgYQ.6jgYQ.5_pFg.5_pFg.5_pFg.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6jiFo.6jiFo.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY?lang=en
TO|Totalizator,393329715,https://shadowverse-portal.com/deck/1.1.6hISC.6hISC.6VuyY.6VuyY.6VuyY.6hgsY.6hgsY.6hgsY.6lXRo.6lXRo.6lXRo.5zvvQ.5zvvQ.5zvvQ.6dvug.6dvug.6dvug.6hKuS.6hKuS.6a9vc.6a9vc.6a9vc.6ld3A.6ld3A.6ld3A.6lCCQ.6WJKC.6WJKC.6WJKC.6WLmI.6WLmI.6dv9o.6dv9o.6dv9o.6hoBI.6hoBI.6hoBI.6lcKI.6lcKI.6lcKI?lang=en,https://shadowverse-portal.com/deck/1.7.6nnUY.6nnUY.6nnUY.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6l6b2.6j_ny.6j_ny.6j_ny.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6lCCQ.6lCCQ.6k4gS.6k4gS.6k4gS.6nsN2.6nsN2.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS.6hNKY.6hNKY.6hNKY?lang=en,https://shadowverse-portal.com/deck/1.3.5-gkQ.5-gkQ.5-gkQ.6hISM.6hISM.6hISM.6l6b2.6l6b2.6iU7y.6iU7y.6iU7y.6mFqY.6mFqY.6iWa2.6iWa2.6iWa2.6lCCQ.6iZ0S.6iZ0S.6iZ0S.6mIGy.6mIGy.6mIGy.6W__a.6W__a.6W__a.6ZnUy.6hNKY.6hNKY.6hPmo.6hPmo.6mFqi.6mFqi.6mFqi.6edYi.6edYi.6edYi.6iWaC.6iWaC.6iWaC?lang=en
Den/REV,617747209,https://shadowverse-portal.com/deck/3.3.g2ZpQ.g2ZpQ.g2ZpQ.5-gka.5-gka.5-gka.6mLRw.gE0EQ.gE0EQ.gE0EQ.gHqNa.gHqNa.6ZjLA.6ZjLA.6X6bc.6X6bc.6iZ0S.6iZ0S.6iZ0S.6awkc.6awkc.6awkc.gHqNQ.gHqNQ.gHqNQ.6hNKY.6hNKY.6hNKY.6mFqi.6mFqi.6mFqi.5-glM.5-glM.5-glM.6edYi.6edYi.6edYi.6iWaC.6iWaC.6iWaC?lang=en,https://shadowverse-portal.com/deck/3.6.6jdNI.6jdNI.6jdNI.6jfpi.6jfpi.6nP4M.6nP4M.6nP4M.6nTyi.6nTyi.6nTyi.5_pzw.5_pzw.6nPow.6nPow.6nPow.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6jiFo.6jiFo.6jiFo.6c3zy.6c3zy.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY?lang=en,https://shadowverse-portal.com/deck/3.7.6nnUY.6nnUY.6nnUY.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6l6b2.6l6b2.6l6b2.6j_ny.6j_ny.6j_ny.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.60COa.60COa.60COa.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6k4gS.6k4gS.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS?lang=en
Midori/REV,755625573,https://shadowverse-portal.com/deck/1.7.6YbpC.6YbpC.6gGXc.6gGXc.6gGXc.6nnUY.6nnUY.6nnUY.6nssI.6nssI.6nssI.6cNVo.6cNVo.6cNVo.6jzLs.6jzLs.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.60COa.60COa.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6k01Q.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS.6lDvo?lang=en,https://shadowverse-portal.com/deck/3.6.6Y8W2.6Y8W2.6Y8W2.6jfpi.6jfpi.6jfpi.6nRWI.6nRWI.6nTyi.6nTyi.6nTyi.5_pzw.5_pzw.6nPow.6nPow.6nPow.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6c1Xs.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6jiFo.6jiFo.6jiFo.6c3zy.6c3zy.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY?lang=en,https://shadowverse-portal.com/deck/3.5.6XtQc.6XtQc.6XtQc.6XmqQ.6XmqQ.6XmqQ.6VwvY.6VwvY.6XoXy.6XoXy.6XoXy.6XtQI.6XtQI.6XtQI.6fONY.6fONY.6jCWY.6jCWY.6jEyo.6jEyo.6jEyo.gEn3Q.gEn3Q.gEn3Q.6XoXo.6XoXo.6XoXo.6n5Y2.6n5Y2.6n5Y2.6jCWs.6jCWs.6jCWs.6n7-S.6bhZI.6bhZI.6bhZI.6ZnUy.6ZnUy.6ZnUy?lang=en
AlleMazza,515455579,https://shadowverse-portal.com/deck/1.7.6g9CY.6g9CY.6nnUY.6nnUY.6nnUY.6YXPo.6YXPo.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.6cLYo.6cLYo.6cLYo.6cL3s.6cL3s.6cL3s.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS?lang=en,https://shadowverse-portal.com/deck/1.6.6YBRY.6YBRY.6YBRY.6fpzA.6fpzA.6l6b2.6l6b2.6jdNI.6jdNI.6jdNI.6jiFy.6jiFy.6jiFy.6nP42.6nP42.6nP42.5_p-4.5_p-4.5_p-4.6jaxM.6jaxM.6jaxM.6jgYQ.6jgYQ.6jgYQ.6nRWS.6nRWS.6jdNS.6jdNS.6jdNS.6jiG6.6jiG6.6c3zy.6c3zy.6hNKY.6hNKY.6hNKY.6hPmo.6hPmo.6hPmo?lang=en,https://shadowverse-portal.com/deck/1.8.6clwI.6clwI.6clwI.6gYLw.6gYLw.6gYLw.6dZBY.6dZBY.6dZBY.6clwS.6clwS.6clwS.6ga3I.6ga3I.6ga3I.6o9v2.6o9v2.6oCLI.6oCLI.6oCLI.6ckCw.6ckCw.6ckCw.6gcVs.6gcVs.6gcVs.6cqoo.6cqoo.6cqoo.60dFA.60dFA.60dFA.6cp5Q.6cp5Q.6cp5Q.6oHDy.6oHDy.6oHDy.6gexy.6gexy?lang=en
DB Petrus,756299092,https://shadowverse-portal.com/deck/1.7.6nnUY.6nnUY.6nnUY.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6cNVo.6cNVo.6j_ny.6j_ny.6j_ny.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6lCCQ.6k4gS.6k4gS.6k4gS.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS.6hNKY.6hNKY?lang=en,https://shadowverse-portal.com/deck/1.6.6jdNI.6jdNI.6jdNI.6jfpi.6jfpi.6jfpi.6nRWI.6nRWI.6nTyi.6nTyi.6nTyi.6nPow.6nPow.6nPow.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6c1Xs.6c1Xs.6c1Xs.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6jiFo.6jiFo.6jiFo.6c3zy.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY?lang=en,https://shadowverse-portal.com/deck/1.8.6clwI.gFwIw.gFwIw.gFwIw.6clwS.6clwS.6clwS.6ga3I.6ga3I.6ga3I.6oCLI.6oCLI.6oCLI.6ckCw.6ckCw.6ckCw.6gcVs.6gcVs.6gcVs.6kQei.6kQei.6kQei.6oAdw.6oAdw.6oAdw.6lCCQ.6coMY.6coMY.6cqoo.6cqoo.6cqoo.60dFA.6cp5Q.6cp5Q.6cp5Q.6oHDy.6oHDy.6oHDy.6hNKY.6hNKY?lang=en
Rinoa,203950950,https://shadowverse-portal.com/deck/3.6.6YBRY.6YBRY.6jdNI.6jfpi.6jfpi.6jfpi.6nRWI.6nRWI.6nRWI.6nTyi.6nTyi.6nTyi.5_pzw.5_pzw.5_pzw.6nPow.6nPow.6nPow.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6jiFo.6jiFo.6c3zy.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY?lang=en,https://shadowverse-portal.com/deck/3.7.6nnUY.6nnUY.6nnUY.6nssI.6nssI.6nssI.6hISM.6hISM.6hISM.6l6b2.6l6b2.6l6b2.6j_ny.6j_ny.6j_ny.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.60COa.60COa.60COa.6jzLY.6jzLY.6jzLY.6k4gI.6k4gI.6k4gI.6k4gS.6k4gS.6nsN2.6nsN2.6nsN2.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS?lang=en,https://shadowverse-portal.com/deck/3.2.6aVtY.6aVtY.6aVtY.fskF2.fskF2.6lz1Q.6lz1Q.6lz1Q.6aQ_M.6aQ_M.6eK0Y.6eK0Y.6eK0Y.6i3H2.6i3H2.6lvsS.6lvsS.6aRjw.gHUPA.gHUPA.6aYJo.6aYJo.6eMSy.6eMSy.6eMSy.6iAbo.6iAbo.6iAbo.6aVti.6aVti.6aVti.6l-ky.6WiTQ.6WiTQ.6WiTQ.6l-ko.6l-ko.6WkAy.6WkAy.6WkAy?lang=en
sohei,607890550,https://shadowverse-portal.com/deck/3.6.6YBRY.6YBRY.6YBRY.6Y8W2.6Y8W2.6Y8W2.6jfpi.6jfpi.6jfpi.6nP4M.6nP4M.6nTyi.6nTyi.6nTyi.6nPow.6nPow.6nWOy.6nWOy.6nWOy.6jgYQ.6jgYQ.6jgYQ.6fu76.6fu76.6fu76.6nTyY.6nTyY.6nTyY.6jiFo.6jiFo.6jiFo.6c3zy.6c3zy.6c3zy.6nWOo.6nWOo.6nWOo.6jfpY.6jfpY.6jfpY?lang=en,https://shadowverse-portal.com/deck/3.7.6nnUY.6nnUY.6nnUY.6nssI.6nssI.6nssI.6hISC.6hISC.6hISC.6jzLs.6jzLs.6jzLs.6npwo.6npwo.6npwo.6nupS.6nupS.6nupS.6hKuS.6hKuS.6hKuS.6k4gI.6k4gI.6k4gI.6k4gS.6k4gS.6k4gS.6nsN2.6nsN2.6nsN2.6gCNg.6YeFI.6YeFI.6gGXS.6gGXS.6gGXS.6lDvo.6lDvo.6cSOI.6lDvy?lang=en,https://shadowverse-portal.com/deck/3.4.6bEGc.6bEGc.6bEGc.6iu-Y.6iu-Y.6iu-Y.6bHRQ.6bHRQ.6bHRQ.6VwvY.6hISC.6hISC.6hISC.6bBqM.6bBqM.6bBqM.6bJ96.6bJ96.6bJ96.g2yDw.g2yDw.g2yDw.6hKuS.6hKuS.6hKuS.6f4ri.6f4ri.6f4ri.6bJ8o.6bJ8o.6bJ8o.6f2PI.6f2PI.6XSZs.6XSZs.6XSZs.6lDvy.6lDvy.6lDvy.6XU_o?lang=en
